latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-19.524998,-41.524994,NaN,0,GMT,GMT

time,river_discharge (m³/s)
2019-10-10,0.11
2019-10-11,0.09
2019-10-12,0.07
2019-10-13,0.06
2019-10-14,0.05
2019-10-15,0.04
2019-10-16,0.04
2019-10-17,0.04
2019-10-18,0.05
2019-10-19,0.05
2019-10-20,0.04
2019-10-21,0.04
2019-10-22,0.04
2019-10-23,0.03
2019-10-24,0.04
2019-10-25,0.05
2019-10-26,0.17
2019-10-27,0.30
2019-10-28,0.30
2019-10-29,0.26
2019-10-30,0.23
2019-10-31,0.20
2019-11-01,0.18
2019-11-02,0.16
2019-11-03,0.15
2019-11-04,0.19
2019-11-05,0.34
2019-11-06,0.41
2019-11-07,0.36
2019-11-08,0.29
2019-11-09,0.23
2019-11-10,0.17
2019-11-11,0.13
2019-11-12,0.11
2019-11-13,0.10
2019-11-14,0.09
2019-11-15,0.09
2019-11-16,0.12
2019-11-17,0.19
2019-11-18,0.31
2019-11-19,0.54
2019-11-20,0.83
2019-11-21,1.55
2019-11-22,2.37
2019-11-23,2.22
2019-11-24,1.89
2019-11-25,1.75
2019-11-26,1.74
2019-11-27,1.59
2019-11-28,1.26
2019-11-29,1.01
2019-11-30,0.94
2019-12-01,1.03
2019-12-02,1.59
2019-12-03,2.58
2019-12-04,3.89
2019-12-05,4.41
2019-12-06,3.92
2019-12-07,3.55
2019-12-08,4.14
2019-12-09,5.97
2019-12-10,6.57
2019-12-11,5.75
2019-12-12,4.90
2019-12-13,4.26
2019-12-14,3.76
2019-12-15,3.27
2019-12-16,2.81
2019-12-17,2.42
2019-12-18,2.08
2019-12-19,1.80
2019-12-20,1.55
2019-12-21,1.33
2019-12-22,1.12
2019-12-23,0.95
2019-12-24,0.83
2019-12-25,0.73
2019-12-26,0.67
2019-12-27,0.66
2019-12-28,0.64
2019-12-29,0.63
2019-12-30,0.59
2019-12-31,0.55
2020-01-01,0.52
2020-01-02,0.50
2020-01-03,0.50
2020-01-04,0.56
2020-01-05,0.87
2020-01-06,1.72
2020-01-07,2.75
2020-01-08,3.03
2020-01-09,2.60
2020-01-10,2.06
2020-01-11,1.62
2020-01-12,1.31
2020-01-13,1.06
2020-01-14,0.91
2020-01-15,0.81
2020-01-16,0.87
2020-01-17,1.12
2020-01-18,1.19
2020-01-19,1.19
2020-01-20,1.28
2020-01-21,1.50
2020-01-22,2.34
2020-01-23,4.41
2020-01-24,6.74
2020-01-25,11.85
2020-01-26,22.99
2020-01-27,29.69
2020-01-28,35.31
2020-01-29,36.93
2020-01-30,35.64
2020-01-31,33.28
2020-02-01,30.84
2020-02-02,28.51
2020-02-03,26.54
2020-02-04,25.06
2020-02-05,23.10
2020-02-06,21.08
2020-02-07,19.32
2020-02-08,18.19
2020-02-09,17.24
2020-02-10,15.98
2020-02-11,14.74
2020-02-12,14.56
2020-02-13,18.19
2020-02-14,22.60
2020-02-15,23.10
2020-02-16,21.34
2020-02-17,19.37
2020-02-18,17.41
2020-02-19,15.63
2020-02-20,14.03
2020-02-21,12.55
2020-02-22,11.30
2020-02-23,10.86
2020-02-24,12.43
2020-02-25,12.74
2020-02-26,11.59
2020-02-27,10.67
2020-02-28,10.48
2020-02-29,11.62
2020-03-01,12.93
2020-03-02,14.81
2020-03-03,24.70
2020-03-04,34.16
2020-03-05,38.90
2020-03-06,44.08
2020-03-07,55.49
2020-03-08,61.52
2020-03-09,61.66
2020-03-10,59.12
2020-03-11,56.54
2020-03-12,53.70
2020-03-13,51.48
2020-03-14,50.05
2020-03-15,48.43
2020-03-16,45.88
2020-03-17,43.16
2020-03-18,40.59
2020-03-19,38.17
2020-03-20,35.98
2020-03-21,34.40
2020-03-22,37.02
2020-03-23,41.56
2020-03-24,40.98
2020-03-25,38.45
2020-03-26,35.98
2020-03-27,33.59
2020-03-28,31.28
2020-03-29,28.99
2020-03-30,26.80
2020-03-31,24.76
2020-04-01,23.10
2020-04-02,21.59
2020-04-03,20.18
2020-04-04,18.95
2020-04-05,18.54
2020-04-06,17.71
2020-04-07,16.54
2020-04-08,15.48
2020-04-09,15.71
2020-04-10,16.30
2020-04-11,15.67
2020-04-12,14.89
2020-04-13,14.38
2020-04-14,13.76
2020-04-15,12.71
2020-04-16,11.76
2020-04-17,11.05
2020-04-18,10.59
2020-04-19,10.12
2020-04-20,9.57
2020-04-21,9.07
2020-04-22,8.66
2020-04-23,8.31
2020-04-24,8.04
2020-04-25,7.81
2020-04-26,7.63
2020-04-27,7.49
2020-04-28,7.38
2020-04-29,7.24
2020-04-30,7.15
2020-05-01,7.05
2020-05-02,6.96
2020-05-03,6.91
2020-05-04,6.82
2020-05-05,6.74
2020-05-06,6.69
2020-05-07,6.59
2020-05-08,6.57
2020-05-09,6.50
2020-05-10,6.43
2020-05-11,6.35
2020-05-12,6.28
2020-05-13,6.19
2020-05-14,6.13
2020-05-15,6.03
2020-05-16,6.10
2020-05-17,6.50
2020-05-18,7.00
2020-05-19,6.78
2020-05-20,6.35
2020-05-21,6.13
2020-05-22,6.00
2020-05-23,5.87
2020-05-24,5.78
2020-05-25,5.75
2020-05-26,6.00
2020-05-27,6.53
2020-05-28,6.38
2020-05-29,5.93
2020-05-30,5.68
2020-05-31,5.56
2020-06-01,5.44
2020-06-02,5.34
2020-06-03,5.25
2020-06-04,5.15
2020-06-05,5.07
2020-06-06,4.97
2020-06-07,4.90
2020-06-08,4.81
2020-06-09,4.71
2020-06-10,4.66
2020-06-11,4.56
2020-06-12,4.50
2020-06-13,4.41
2020-06-14,4.35
2020-06-15,4.28
2020-06-16,4.22
2020-06-17,4.15
2020-06-18,4.06
2020-06-19,4.00
2020-06-20,3.94
2020-06-21,3.88
2020-06-22,3.80
2020-06-23,3.72
2020-06-24,3.65
2020-06-25,3.58
2020-06-26,3.50
2020-06-27,3.44
2020-06-28,3.36
2020-06-29,3.30
2020-06-30,3.24
2020-07-01,3.16
2020-07-02,3.07
2020-07-03,3.03
2020-07-04,2.98
2020-07-05,2.94
2020-07-06,2.87
2020-07-07,2.79
2020-07-08,2.73
2020-07-09,2.66
2020-07-10,2.60
2020-07-11,2.53
2020-07-12,2.45
2020-07-13,2.39
2020-07-14,2.31
2020-07-15,2.27
2020-07-16,2.21
2020-07-17,2.16
2020-07-18,2.09
2020-07-19,2.05
2020-07-20,1.99
2020-07-21,1.90
2020-07-22,1.86
2020-07-23,1.80
2020-07-24,1.75
2020-07-25,1.70
2020-07-26,1.64
2020-07-27,1.59
2020-07-28,1.55
2020-07-29,1.48
2020-07-30,1.44
2020-07-31,1.40
2020-08-01,1.38
2020-08-02,1.33
2020-08-03,1.30
2020-08-04,1.25
2020-08-05,1.22
2020-08-06,1.19
2020-08-07,1.14
2020-08-08,1.11
2020-08-09,1.08
2020-08-10,1.05
2020-08-11,1.00
2020-08-12,0.97
2020-08-13,0.95
2020-08-14,0.92
2020-08-15,0.87
2020-08-16,0.85
2020-08-17,0.83
2020-08-18,0.81
2020-08-19,0.78
2020-08-20,0.75
2020-08-21,0.72
2020-08-22,0.71
2020-08-23,0.71
2020-08-24,0.71
2020-08-25,0.75
2020-08-26,0.79
2020-08-27,0.77
2020-08-28,0.74
2020-08-29,0.69
2020-08-30,0.66
2020-08-31,0.62
2020-09-01,0.58
2020-09-02,0.55
2020-09-03,0.52
2020-09-04,0.50
2020-09-05,0.47
2020-09-06,0.45
2020-09-07,0.43
2020-09-08,0.41
2020-09-09,0.40
2020-09-10,0.38
2020-09-11,0.36
2020-09-12,0.34
2020-09-13,0.33
2020-09-14,0.32
2020-09-15,0.31
2020-09-16,0.30
2020-09-17,0.28
2020-09-18,0.26
2020-09-19,0.25
2020-09-20,0.24
2020-09-21,0.23
2020-09-22,0.23
2020-09-23,0.23
2020-09-24,0.23
2020-09-25,0.23
2020-09-26,0.26
2020-09-27,0.31
2020-09-28,0.33
2020-09-29,0.31
2020-09-30,0.28
2020-10-01,0.25
2020-10-02,0.22
2020-10-03,0.19
2020-10-04,0.18
2020-10-05,0.16
2020-10-06,0.16
2020-10-07,0.14
2020-10-08,0.12
2020-10-09,0.12
2020-10-10,0.12
2020-10-11,0.15
2020-10-12,0.31
2020-10-13,0.70
2020-10-14,0.95
2020-10-15,0.87
2020-10-16,0.73
2020-10-17,0.65
2020-10-18,0.64
2020-10-19,0.64
2020-10-20,0.61
2020-10-21,0.56
2020-10-22,0.51
2020-10-23,0.51
2020-10-24,0.56
2020-10-25,0.69
2020-10-26,0.95
2020-10-27,1.44
2020-10-28,1.53
2020-10-29,1.20
2020-10-30,0.95
2020-10-31,1.00
2020-11-01,2.06
2020-11-02,4.55
2020-11-03,4.79
2020-11-04,3.79
2020-11-05,2.78
2020-11-06,2.03
2020-11-07,1.52
2020-11-08,1.16
2020-11-09,0.90
2020-11-10,0.71
2020-11-11,0.58
2020-11-12,0.49
2020-11-13,0.44
2020-11-14,0.49
2020-11-15,0.89
2020-11-16,1.45
2020-11-17,1.53
2020-11-18,1.40
2020-11-19,1.62
2020-11-20,3.46
2020-11-21,5.01
2020-11-22,4.62
2020-11-23,3.67
2020-11-24,2.89
2020-11-25,2.37
2020-11-26,1.96
2020-11-27,1.64
2020-11-28,1.39
2020-11-29,1.16
2020-11-30,0.99
2020-12-01,0.87
2020-12-02,0.78
2020-12-03,0.73
2020-12-04,0.77
2020-12-05,1.06
2020-12-06,1.60
2020-12-07,2.27
2020-12-08,2.70
2020-12-09,2.89
2020-12-10,3.17
2020-12-11,4.90
2020-12-12,6.98
2020-12-13,7.45
2020-12-14,7.13
2020-12-15,6.14
2020-12-16,4.92
2020-12-17,3.84
2020-12-18,3.03
2020-12-19,2.44
2020-12-20,2.03
2020-12-21,1.80
2020-12-22,1.69
2020-12-23,1.65
2020-12-24,2.01
2020-12-25,3.66
2020-12-26,5.12
2020-12-27,5.11
2020-12-28,4.53
2020-12-29,3.94
2020-12-30,3.44
2020-12-31,2.97
2021-01-01,2.55
2021-01-02,2.24
2021-01-03,2.11
2021-01-04,2.40
2021-01-05,3.14
2021-01-06,3.72
2021-01-07,3.61
2021-01-08,3.24
2021-01-09,3.17
2021-01-10,3.66
2021-01-11,4.57
2021-01-12,5.14
2021-01-13,4.92
2021-01-14,4.40
2021-01-15,3.91
2021-01-16,3.50
2021-01-17,3.21
2021-01-18,2.97
2021-01-19,2.71
2021-01-20,2.47
2021-01-21,2.24
2021-01-22,2.05
2021-01-23,1.89
2021-01-24,1.77
2021-01-25,1.65
2021-01-26,1.56
2021-01-27,1.48
2021-01-28,1.40
2021-01-29,1.34
2021-01-30,1.28
2021-01-31,1.22
2021-02-01,1.19
2021-02-02,1.16
2021-02-03,1.09
2021-02-04,1.06
2021-02-05,1.03
2021-02-06,1.06
2021-02-07,1.22
2021-02-08,2.78
2021-02-09,8.62
2021-02-10,15.83
2021-02-11,18.23
2021-02-12,17.32
2021-02-13,16.82
2021-02-14,15.83
2021-02-15,14.42
2021-02-16,13.16
2021-02-17,12.93
2021-02-18,14.96
2021-02-19,20.48
2021-02-20,28.11
2021-02-21,38.72
2021-02-22,48.20
2021-02-23,51.24
2021-02-24,53.20
2021-02-25,52.33
2021-02-26,49.93
2021-02-27,47.87
2021-02-28,45.56
2021-03-01,43.16
2021-03-02,40.78
2021-03-03,38.54
2021-03-04,36.33
2021-03-05,34.16
2021-03-06,32.04
2021-03-07,29.97
2021-03-08,28.17
2021-03-09,27.91
2021-03-10,30.19
2021-03-11,35.22
2021-03-12,40.50
2021-03-13,41.27
2021-03-14,39.18
2021-03-15,36.67
2021-03-16,34.24
2021-03-17,32.04
2021-03-18,29.90
2021-03-19,27.97
2021-03-20,26.16
2021-03-21,24.41
2021-03-22,22.71
2021-03-23,21.03
2021-03-24,19.42
2021-03-25,17.79
2021-03-26,16.30
2021-03-27,14.85
2021-03-28,13.55
2021-03-29,12.40
2021-03-30,11.47
2021-03-31,10.61
2021-04-01,9.86
2021-04-02,9.21
2021-04-03,8.66
2021-04-04,8.25
2021-04-05,7.93
2021-04-06,7.49
2021-04-07,7.04
2021-04-08,6.73
2021-04-09,6.46
2021-04-10,6.16
2021-04-11,5.81
2021-04-12,5.50
2021-04-13,5.25
2021-04-14,5.03
2021-04-15,4.85
2021-04-16,4.69
2021-04-17,4.56
2021-04-18,4.43
2021-04-19,4.41
2021-04-20,4.66
2021-04-21,5.28
2021-04-22,5.15
2021-04-23,4.71
2021-04-24,4.50
2021-04-25,4.37
2021-04-26,4.25
2021-04-27,4.19
2021-04-28,4.37
2021-04-29,4.90
2021-04-30,5.15
2021-05-01,4.90
2021-05-02,4.53
2021-05-03,4.31
2021-05-04,4.15
2021-05-05,4.04
2021-05-06,3.94
2021-05-07,3.84
2021-05-08,3.79
2021-05-09,3.72
2021-05-10,3.66
2021-05-11,3.59
2021-05-12,3.50
2021-05-13,3.44
2021-05-14,3.38
2021-05-15,3.32
2021-05-16,3.29
2021-05-17,3.22
2021-05-18,3.16
2021-05-19,3.09
2021-05-20,3.03
2021-05-21,2.97
2021-05-22,2.91
2021-05-23,2.85
2021-05-24,2.78
2021-05-25,2.75
2021-05-26,2.72
2021-05-27,2.66
2021-05-28,2.60
2021-05-29,2.53
2021-05-30,2.47
2021-05-31,2.44
2021-06-01,2.37
2021-06-02,2.34
2021-06-03,2.28
2021-06-04,2.22
2021-06-05,2.18
2021-06-06,2.13
2021-06-07,2.06
2021-06-08,2.03
2021-06-09,1.97
2021-06-10,1.94
2021-06-11,1.90
2021-06-12,1.88
2021-06-13,1.88
2021-06-14,1.94
2021-06-15,1.97
2021-06-16,1.90
2021-06-17,1.81
2021-06-18,1.75
2021-06-19,1.69
2021-06-20,1.62
2021-06-21,1.56
2021-06-22,1.50
2021-06-23,1.47
2021-06-24,1.44
2021-06-25,1.38
2021-06-26,1.34
2021-06-27,1.28
2021-06-28,1.25
2021-06-29,1.20
2021-06-30,1.17
2021-07-01,1.14
2021-07-02,1.11
2021-07-03,1.06
2021-07-04,1.03
2021-07-05,1.00
2021-07-06,0.97
2021-07-07,0.95
2021-07-08,0.92
2021-07-09,0.89
2021-07-10,0.86
2021-07-11,0.85
2021-07-12,0.81
2021-07-13,0.80
2021-07-14,0.78
2021-07-15,0.75
2021-07-16,0.72
2021-07-17,0.70
2021-07-18,0.67
2021-07-19,0.66
2021-07-20,0.64
2021-07-21,0.63
2021-07-22,0.61
2021-07-23,0.59
2021-07-24,0.58
2021-07-25,0.56
2021-07-26,0.55
2021-07-27,0.53
2021-07-28,0.52
2021-07-29,0.50
2021-07-30,0.49
2021-07-31,0.47
2021-08-01,0.45
2021-08-02,0.45
2021-08-03,0.44
2021-08-04,0.42
2021-08-05,0.41
2021-08-06,0.41
2021-08-07,0.39
2021-08-08,0.37
2021-08-09,0.36
2021-08-10,0.36
2021-08-11,0.34
2021-08-12,0.33
2021-08-13,0.31
2021-08-14,0.30
2021-08-15,0.30
2021-08-16,0.28
2021-08-17,0.28
2021-08-18,0.26
2021-08-19,0.26
2021-08-20,0.25
2021-08-21,0.23
2021-08-22,0.22
2021-08-23,0.22
2021-08-24,0.20
2021-08-25,0.19
2021-08-26,0.19
2021-08-27,0.18
2021-08-28,0.17
2021-08-29,0.16
2021-08-30,0.16
2021-08-31,0.16
2021-09-01,0.16
2021-09-02,0.17
2021-09-03,0.18
2021-09-04,0.18
2021-09-05,0.18
2021-09-06,0.19
2021-09-07,0.20
2021-09-08,0.21
2021-09-09,0.20
2021-09-10,0.19
2021-09-11,0.16
2021-09-12,0.14
2021-09-13,0.12
2021-09-14,0.12
2021-09-15,0.10
2021-09-16,0.09
2021-09-17,0.09
2021-09-18,0.09
2021-09-19,0.08
2021-09-20,0.07
2021-09-21,0.07
2021-09-22,0.06
2021-09-23,0.06
2021-09-24,0.05
2021-09-25,0.05
2021-09-26,0.05
2021-09-27,0.05
2021-09-28,0.05
2021-09-29,0.04
2021-09-30,0.04
2021-10-01,0.04
2021-10-02,0.04
2021-10-03,0.03
2021-10-04,0.03
2021-10-05,0.04
2021-10-06,0.07
2021-10-07,0.16
2021-10-08,0.26
2021-10-09,0.31
2021-10-10,0.34
2021-10-11,0.48
2021-10-12,0.89
2021-10-13,1.80
2021-10-14,1.99
2021-10-15,1.58
2021-10-16,1.16
2021-10-17,0.87
2021-10-18,0.72
2021-10-19,0.84
2021-10-20,1.44
2021-10-21,2.52
2021-10-22,2.92
2021-10-23,2.42
2021-10-24,1.77
2021-10-25,1.28
2021-10-26,0.96
2021-10-27,0.74
2021-10-28,0.61
2021-10-29,0.53
2021-10-30,0.47
2021-10-31,0.42
2021-11-01,0.41
2021-11-02,0.66
2021-11-03,3.21
2021-11-04,4.93
2021-11-05,4.41
2021-11-06,3.76
2021-11-07,3.11
2021-11-08,2.37
2021-11-09,1.79
2021-11-10,1.38
2021-11-11,1.25
2021-11-12,1.81
2021-11-13,3.93
2021-11-14,6.52
2021-11-15,6.67
2021-11-16,5.50
2021-11-17,4.31
2021-11-18,3.34
2021-11-19,2.63
2021-11-20,2.17
2021-11-21,2.43
2021-11-22,5.53
2021-11-23,8.53
2021-11-24,8.14
2021-11-25,6.78
2021-11-26,5.47
2021-11-27,4.43
2021-11-28,3.92
2021-11-29,4.00
2021-11-30,3.89
2021-12-01,3.52
2021-12-02,3.47
2021-12-03,5.59
2021-12-04,11.62
2021-12-05,15.29
2021-12-06,14.45
2021-12-07,14.17
2021-12-08,19.23
2021-12-09,24.29
2021-12-10,25.18
2021-12-11,24.12
2021-12-12,22.28
2021-12-13,20.33
2021-12-14,18.59
2021-12-15,16.91
2021-12-16,15.14
2021-12-17,13.55
2021-12-18,12.58
2021-12-19,14.42
2021-12-20,18.50
2021-12-21,20.78
2021-12-22,20.53
2021-12-23,19.70
2021-12-24,21.96
2021-12-25,24.29
2021-12-26,23.10
2021-12-27,21.08
2021-12-28,19.23
2021-12-29,18.05
2021-12-30,17.75
2021-12-31,18.86
2022-01-01,19.32
2022-01-02,18.50
2022-01-03,17.54
2022-01-04,16.54
2022-01-05,15.60
2022-01-06,14.31
2022-01-07,13.59
2022-01-08,17.32
2022-01-09,28.99
2022-01-10,53.33
2022-01-11,73.82
2022-01-12,75.56
2022-01-13,72.28
2022-01-14,68.82
2022-01-15,65.37
2022-01-16,62.24
2022-01-17,59.81
2022-01-18,57.61
2022-01-19,54.85
2022-01-20,52.21
2022-01-21,49.58
2022-01-22,46.97
2022-01-23,44.39
2022-01-24,41.95
2022-01-25,39.55
2022-01-26,37.28
2022-01-27,35.22
2022-01-28,33.20
2022-01-29,31.43
2022-01-30,30.19
2022-01-31,29.27
2022-02-01,28.79
2022-02-02,29.41
2022-02-03,32.57
2022-02-04,36.33
2022-02-05,40.98
2022-02-06,45.56
2022-02-07,47.08
2022-02-08,47.75
2022-02-09,47.98
2022-02-10,48.89
2022-02-11,52.09
2022-02-12,64.92
2022-02-13,82.37
2022-02-14,89.16
2022-02-15,90.20
2022-02-16,95.38
2022-02-17,107.89
2022-02-18,114.88
2022-02-19,119.78
2022-02-20,127.82
2022-02-21,129.62
2022-02-22,126.35
2022-02-23,122.03
2022-02-24,117.85
2022-02-25,114.08
2022-02-26,110.17
2022-02-27,106.15
2022-02-28,102.04
2022-03-01,98.31
2022-03-02,94.50
2022-03-03,90.83
2022-03-04,87.31
2022-03-05,83.92
2022-03-06,80.66
2022-03-07,77.34
2022-03-08,74.16
2022-03-09,71.11
2022-03-10,68.18
2022-03-11,65.53
2022-03-12,62.97
2022-03-13,60.24
2022-03-14,57.61
2022-03-15,54.98
2022-03-16,52.58
2022-03-17,50.29
2022-03-18,48.09
2022-03-19,45.77
2022-03-20,43.57
2022-03-21,41.46
2022-03-22,39.46
2022-03-23,37.55
2022-03-24,35.64
2022-03-25,33.75
2022-03-26,31.96
2022-03-27,30.19
2022-03-28,28.51
2022-03-29,26.86
2022-03-30,25.42
2022-03-31,24.00
2022-04-01,22.60
2022-04-02,21.23
2022-04-03,20.04
2022-04-04,18.86
2022-04-05,17.79
2022-04-06,16.82
2022-04-07,15.98
2022-04-08,15.26
2022-04-09,14.60
2022-04-10,13.93
2022-04-11,13.42
2022-04-12,12.96
2022-04-13,12.55
2022-04-14,12.18
2022-04-15,12.12
2022-04-16,12.52
2022-04-17,12.49
2022-04-18,11.97
2022-04-19,11.50
2022-04-20,11.19
2022-04-21,10.91
2022-04-22,10.72
2022-04-23,10.53
2022-04-24,10.38
2022-04-25,10.25
2022-04-26,10.17
2022-04-27,10.04
2022-04-28,9.94
2022-04-29,9.84
2022-04-30,9.74
2022-05-01,9.69
2022-05-02,9.59
2022-05-03,9.50
2022-05-04,9.45
2022-05-05,9.35
2022-05-06,9.30
2022-05-07,9.35
2022-05-08,9.26
2022-05-09,9.16
2022-05-10,9.02
2022-05-11,8.93
2022-05-12,8.84
2022-05-13,8.75
2022-05-14,8.68
2022-05-15,8.59
2022-05-16,8.51
2022-05-17,8.44
2022-05-18,8.35
2022-05-19,8.25
2022-05-20,8.18
2022-05-21,8.12
2022-05-22,8.04
2022-05-23,7.97
2022-05-24,7.87
2022-05-25,7.79
2022-05-26,7.71
2022-05-27,7.63
2022-05-28,7.57
2022-05-29,7.47
2022-05-30,7.41
2022-05-31,7.32
2022-06-01,7.24
2022-06-02,7.18
2022-06-03,7.09
2022-06-04,7.04
2022-06-05,6.94
2022-06-06,6.87
2022-06-07,6.82
2022-06-08,6.73
2022-06-09,6.66
2022-06-10,6.57
2022-06-11,6.50
2022-06-12,6.43
2022-06-13,6.38
2022-06-14,6.31
2022-06-15,6.24
2022-06-16,6.16
2022-06-17,6.10
2022-06-18,6.03
2022-06-19,5.93
2022-06-20,5.87
2022-06-21,5.81
2022-06-22,5.75
2022-06-23,5.68
2022-06-24,5.62
2022-06-25,5.53
2022-06-26,5.49
2022-06-27,5.43
2022-06-28,5.34
2022-06-29,5.28
2022-06-30,5.22
2022-07-01,5.15
2022-07-02,5.10
2022-07-03,5.03
2022-07-04,4.97
2022-07-05,4.89
2022-07-06,4.83
2022-07-07,4.77
2022-07-08,4.70
2022-07-09,4.64
2022-07-10,4.57
2022-07-11,4.53
2022-07-12,4.47
2022-07-13,4.40
2022-07-14,4.33
2022-07-15,4.26
2022-07-16,4.20
2022-07-17,4.14
2022-07-18,4.08
2022-07-19,4.01
2022-07-20,3.95
2022-07-21,3.91
2022-07-22,3.84
2022-07-23,3.79
2022-07-24,3.72
2022-07-25,3.66
2022-07-26,3.61
2022-07-27,3.55
2022-07-28,3.49
2022-07-29,3.43
2022-07-30,3.36
2022-07-31,3.32
2022-08-01,3.32
2022-08-02,3.27
2022-08-03,3.22
2022-08-04,3.14
2022-08-05,3.07
2022-08-06,3.02
2022-08-07,2.95
2022-08-08,2.91
2022-08-09,2.85
2022-08-10,2.81
2022-08-11,2.75
2022-08-12,2.69
2022-08-13,2.64
2022-08-14,2.60
2022-08-15,2.55
2022-08-16,2.48
2022-08-17,2.45
2022-08-18,2.39
2022-08-19,2.33
2022-08-20,2.28
2022-08-21,2.22
2022-08-22,2.17
2022-08-23,2.13
2022-08-24,2.08
2022-08-25,2.03
2022-08-26,2.00
2022-08-27,1.94
2022-08-28,1.89
2022-08-29,1.84
2022-08-30,1.80
2022-08-31,1.75
2022-09-01,1.71
2022-09-02,1.67
2022-09-03,1.62
2022-09-04,1.59
2022-09-05,1.54
2022-09-06,1.50
2022-09-07,1.45
2022-09-08,1.40
2022-09-09,1.38
2022-09-10,1.33
2022-09-11,1.29
2022-09-12,1.23
2022-09-13,1.20
2022-09-14,1.17
2022-09-15,1.13
2022-09-16,1.08
2022-09-17,1.06
2022-09-18,1.05
2022-09-19,1.04
2022-09-20,1.06
2022-09-21,1.10
2022-09-22,1.08
2022-09-23,1.03
2022-09-24,0.98
2022-09-25,0.93
2022-09-26,0.90
2022-09-27,0.85
2022-09-28,0.81
2022-09-29,0.78
2022-09-30,0.77
2022-10-01,0.81
2022-10-02,0.95
2022-10-03,1.03
2022-10-04,0.99
2022-10-05,0.92
2022-10-06,0.93
2022-10-07,1.18
2022-10-08,1.54
2022-10-09,1.49
2022-10-10,1.28
2022-10-11,1.08
2022-10-12,0.94
2022-10-13,0.82
2022-10-14,0.73
2022-10-15,0.65
2022-10-16,0.59
2022-10-17,0.55
2022-10-18,0.50
2022-10-19,0.46
2022-10-20,0.44
2022-10-21,0.41
2022-10-22,0.40
2022-10-23,0.39
2022-10-24,0.39
2022-10-25,0.40
2022-10-26,0.42
2022-10-27,0.57
2022-10-28,0.77
2022-10-29,0.79
2022-10-30,0.69
2022-10-31,0.59
2022-11-01,0.52
2022-11-02,0.48
2022-11-03,0.48
2022-11-04,0.65
2022-11-05,1.23
2022-11-06,1.59
2022-11-07,1.40
2022-11-08,1.11
2022-11-09,0.87
2022-11-10,0.69
2022-11-11,0.57
2022-11-12,0.49
2022-11-13,0.43
2022-11-14,0.40
2022-11-15,0.39
2022-11-16,0.43
2022-11-17,0.56
2022-11-18,0.73
2022-11-19,0.89
2022-11-20,0.97
2022-11-21,0.87
2022-11-22,0.72
2022-11-23,0.60
2022-11-24,0.54
2022-11-25,0.58
2022-11-26,0.73
2022-11-27,1.06
2022-11-28,1.69
2022-11-29,1.88
2022-11-30,1.73
2022-12-01,1.62
2022-12-02,1.55
2022-12-03,1.55
2022-12-04,1.78
2022-12-05,2.34
2022-12-06,2.71
2022-12-07,2.60
2022-12-08,2.37
2022-12-09,2.46
2022-12-10,3.09
2022-12-11,3.61
2022-12-12,3.25
2022-12-13,2.84
2022-12-14,2.63
2022-12-15,3.34
2022-12-16,5.50
2022-12-17,6.16
2022-12-18,5.50
2022-12-19,4.82
2022-12-20,4.93
2022-12-21,9.33
2022-12-22,17.71
2022-12-23,27.91
2022-12-24,37.90
2022-12-25,37.90
2022-12-26,37.11
2022-12-27,37.64
2022-12-28,38.17
2022-12-29,37.73
2022-12-30,35.48
2022-12-31,30.77
2023-01-01,28.85
2023-01-02,27.05
2023-01-03,25.55
2023-01-04,24.64
2023-01-05,23.83
2023-01-06,26.23
2023-01-07,32.96
2023-01-08,43.57
2023-01-09,51.36
2023-01-10,55.10
2023-01-11,58.57
2023-01-12,60.80
2023-01-13,62.24
2023-01-14,63.42
2023-01-15,62.68
2023-01-16,59.95
2023-01-17,56.94
2023-01-18,54.21
2023-01-19,52.09
2023-01-20,51.72
2023-01-21,54.21
2023-01-22,58.84
2023-01-23,64.77
2023-01-24,69.79
2023-01-25,78.62
2023-01-26,87.10
2023-01-27,100.86
2023-01-28,107.39
2023-01-29,107.64
2023-01-30,103.95
2023-01-31,100.16
2023-02-01,96.05
2023-02-02,92.11
2023-02-03,88.54
2023-02-04,84.70
2023-02-05,81.04
2023-02-06,77.70
2023-02-07,75.03
2023-02-08,72.96
2023-02-09,71.28
2023-02-10,69.47
2023-02-11,67.23
2023-02-12,64.31
2023-02-13,61.23
2023-02-14,58.29
2023-02-15,55.36
2023-02-16,52.58
2023-02-17,49.93
2023-02-18,47.31
2023-02-19,45.03
2023-02-20,42.75
2023-02-21,40.50
2023-02-22,38.26
2023-02-23,36.07
2023-02-24,33.91
2023-02-25,31.81
2023-02-26,29.76
2023-02-27,27.84
2023-02-28,25.92
2023-03-01,24.18
2023-03-02,22.50
2023-03-03,20.88
2023-03-04,19.32
2023-03-05,17.84
2023-03-06,16.42
2023-03-07,15.14
2023-03-08,14.00
2023-03-09,13.00
2023-03-10,12.09
2023-03-11,11.27
2023-03-12,10.59
2023-03-13,9.99
2023-03-14,9.50
2023-03-15,9.07
2023-03-16,8.73
2023-03-17,8.44
2023-03-18,8.16
2023-03-19,7.91
2023-03-20,7.69
2023-03-21,7.49
2023-03-22,7.32
2023-03-23,7.15
2023-03-24,7.04
2023-03-25,6.94
2023-03-26,6.85
2023-03-27,6.74
